GeNeG_resource,other_GeNeG_resource_w_alias_len,Matching node,Matched_label
http://geneg.net/resource/Afd-Fraktionsvorsitzende,"[('http://geneg.net/resource/Afd-Fraktionsvorsitzender', 1)]",http://geneg.net/resource/Afd-Fraktionsvorsitzender,Afd-Fraktionsvorsitzender
http://geneg.net/resource/Nicht-Eu-Bürger,"[('http://geneg.net/resource/Nicht-Eu-Bürgern', 1)]",http://geneg.net/resource/Nicht-Eu-Bürgern,Nicht-Eu-Bürgern
http://geneg.net/resource/Eu-Außenministern,"[('http://geneg.net/resource/Eu-Außenminister', 1)]",http://geneg.net/resource/Eu-Außenminister,Eu-Außenminister
http://geneg.net/resource/Thomas_Pany,"[('http://geneg.net/resource/Pany_Thomas', 1)]",http://geneg.net/resource/Pany_Thomas,Pany_Thomas
http://geneg.net/resource/Lopez_Obradors,"[('http://geneg.net/resource/Lopez_Obrador', 1)]",http://geneg.net/resource/Lopez_Obrador,Lopez_Obrador
http://geneg.net/resource/Niedecken,"[('http://geneg.net/resource/Niedeckens', 1)]",http://geneg.net/resource/Niedeckens,Niedeckens
http://geneg.net/resource/Verlorene_Mitte-Feinselige_Zustände,"[('http://geneg.net/resource/Verlorene_Mitte_—_Feindselige_Zustände', 1)]",http://geneg.net/resource/Verlorene_Mitte_—_Feindselige_Zustände,Verlorene_Mitte_—_Feindselige_Zustände
http://geneg.net/resource/Europafeinden,"[('http://geneg.net/resource/Europafeinde', 1)]",http://geneg.net/resource/Europafeinde,Europafeinde
http://geneg.net/resource/Euroskeptischen,"[('http://geneg.net/resource/Euroskeptische', 1)]",http://geneg.net/resource/Euroskeptische,Euroskeptische
http://geneg.net/resource/Uno-Generalsekretär,"[('http://geneg.net/resource/Uno-Generalskretär', 1)]",http://geneg.net/resource/Uno-Generalskretär,Uno-Generalskretär
http://geneg.net/resource/Us-Einwanderungsgerichten,"[('http://geneg.net/resource/Us-Einwanderungsgericht', 1)]",http://geneg.net/resource/Us-Einwanderungsgericht,Us-Einwanderungsgericht
http://geneg.net/resource/Afd-Ratsherr,"[('http://geneg.net/resource/Afd-Ratsherrn', 1)]",http://geneg.net/resource/Afd-Ratsherrn,Afd-Ratsherrn
http://geneg.net/resource/Linkspartei-Politikerin,"[('http://geneg.net/resource/Linksparteipolitikerin', 1)]",http://geneg.net/resource/Linksparteipolitikerin,Linksparteipolitikerin
http://geneg.net/resource/Linke-Fraktionsvorsitzende,"[('http://geneg.net/resource/Linken-Fraktionsvorsitzende', 1)]",http://geneg.net/resource/Linken-Fraktionsvorsitzende,Linken-Fraktionsvorsitzende
http://geneg.net/resource/Omran_Daqneeshs,"[('http://geneg.net/resource/Omran_Daqneesh', 1)]",http://geneg.net/resource/Omran_Daqneesh,Omran_Daqneesh
http://geneg.net/resource/Ba-Statistiken,"[('http://geneg.net/resource/Bka-Statistiken', 1)]",http://geneg.net/resource/Bka-Statistiken,Bka-Statistiken
http://geneg.net/resource/Seebrücke-Bewegung,"[('http://geneg.net/resource/Seebrücken-Bewegung', 1)]",http://geneg.net/resource/Seebrücken-Bewegung,Seebrücken-Bewegung
http://geneg.net/resource/Latinobarometro,"[('http://geneg.net/resource/Latinobarómetro', 1)]",http://geneg.net/resource/Latinobarómetro,Latinobarómetro
http://geneg.net/resource/Un-Embargo,"[('http://geneg.net/resource/Un-Embargos', 1)]",http://geneg.net/resource/Un-Embargos,Un-Embargos
http://geneg.net/resource/Dublin_Verordnungen,"[('http://geneg.net/resource/Dublin-Verordnungen', 1)]",http://geneg.net/resource/Dublin-Verordnungen,Dublin-Verordnungen
http://geneg.net/resource/Faktenfinders,"[('http://geneg.net/resource/Faktenfinder', 1)]",http://geneg.net/resource/Faktenfinder,Faktenfinder
http://geneg.net/resource/Juso-Chef,"[('http://geneg.net/resource/Juso-Chefs', 1)]",http://geneg.net/resource/Juso-Chefs,Juso-Chefs
http://geneg.net/resource/Mount-Sinai-Krankenhaus,"[('http://geneg.net/resource/Mount-Sinai-Krankenhauses', 1)]",http://geneg.net/resource/Mount-Sinai-Krankenhauses,Mount-Sinai-Krankenhauses
http://geneg.net/resource/Maghreb-Staaten,"[('http://geneg.net/resource/Magreb-Staaten', 1)]",http://geneg.net/resource/Magreb-Staaten,Magreb-Staaten
http://geneg.net/resource/Nato-Angriffskriege,"[('http://geneg.net/resource/Nato-Angriffskrieg', 1)]",http://geneg.net/resource/Nato-Angriffskrieg,Nato-Angriffskrieg
http://geneg.net/resource/Kurdischen_Filmfestivals,"[('http://geneg.net/resource/Kurdische_Filmfestival', 1)]",http://geneg.net/resource/Kurdische_Filmfestival,Kurdische_Filmfestival
http://geneg.net/resource/Us-Konzerne,"[('http://geneg.net/resource/Us-Konzernen', 1)]",http://geneg.net/resource/Us-Konzernen,Us-Konzernen
http://geneg.net/resource/Antifaschistischen_Jugendkongress,"[('http://geneg.net/resource/Antifaschistischen_Jugendkongresses', 1)]",http://geneg.net/resource/Antifaschistischen_Jugendkongresses,Antifaschistischen_Jugendkongresses
http://geneg.net/resource/Philip_Thaler,"[('http://geneg.net/resource/Philipp_Thaler', 1)]",http://geneg.net/resource/Philipp_Thaler,Philipp_Thaler
http://geneg.net/resource/Bedford-Strohms,"[('http://geneg.net/resource/Bedford-Strohm', 1)]",http://geneg.net/resource/Bedford-Strohm,Bedford-Strohm
http://geneg.net/resource/Us-Heimatschutzminister,"[('http://geneg.net/resource/Us-Heimatschutzministerin', 1)]",http://geneg.net/resource/Us-Heimatschutzministerin,Us-Heimatschutzministerin
http://geneg.net/resource/Abdullah_Kurdis,"[('http://geneg.net/resource/Abdullah_Kurdi', 1)]",http://geneg.net/resource/Abdullah_Kurdi,Abdullah_Kurdi
http://geneg.net/resource/Fpö-Spitzenkandidat,"[('http://geneg.net/resource/FDP-Spitzenkandidat', 1)]",http://geneg.net/resource/FDP-Spitzenkandidat,FDP-Spitzenkandidat
http://geneg.net/resource/Afd-Kreisvorsitzender,"[('http://geneg.net/resource/Afd-Kreisvorsitzende', 1)]",http://geneg.net/resource/Afd-Kreisvorsitzende,Afd-Kreisvorsitzende
http://geneg.net/resource/Euroskeptische,"[('http://geneg.net/resource/Euroskeptischer', 1)]",http://geneg.net/resource/Euroskeptischer,Euroskeptischer
http://geneg.net/resource/Charlie_Kirks,"[('http://geneg.net/resource/Charlie_Kirk', 1)]",http://geneg.net/resource/Charlie_Kirk,Charlie_Kirk
http://geneg.net/resource/Unionsanhängern,"[('http://geneg.net/resource/Unionsanhänger', 1)]",http://geneg.net/resource/Unionsanhänger,Unionsanhänger
http://geneg.net/resource/Institut_Für_Demokratie_Und_Zivilgesellschaft,"[('http://geneg.net/resource/Instituts_Für_Demokratie_Und_Zivilgesellschaft', 1)]",http://geneg.net/resource/Instituts_Für_Demokratie_Und_Zivilgesellschaft,Instituts_Für_Demokratie_Und_Zivilgesellschaft
http://geneg.net/resource/Un-Nothilfebüros,"[('http://geneg.net/resource/Un-Nothilfebüro', 1)]",http://geneg.net/resource/Un-Nothilfebüro,Un-Nothilfebüro
http://geneg.net/resource/Is-Rückkehrern,"[('http://geneg.net/resource/Is-Rückkehrerin', 1)]",http://geneg.net/resource/Is-Rückkehrerin,Is-Rückkehrerin
http://geneg.net/resource/Kurdischen_Roten_Halbmonds,"[('http://geneg.net/resource/Kurdischen_Roten_Halbmond', 1)]",http://geneg.net/resource/Kurdischen_Roten_Halbmond,Kurdischen_Roten_Halbmond
http://geneg.net/resource/Europaweites,"[('http://geneg.net/resource/Europaweite', 1)]",http://geneg.net/resource/Europaweite,Europaweite
http://geneg.net/resource/Abdu_Swayeck,"[('http://geneg.net/resource/Abdu_Swayecks', 1)]",http://geneg.net/resource/Abdu_Swayecks,Abdu_Swayecks
http://geneg.net/resource/Syrien-Gipfels,"[('http://geneg.net/resource/Syrien-Gipfel', 1)]",http://geneg.net/resource/Syrien-Gipfel,Syrien-Gipfel
http://geneg.net/resource/Joshua_Landis,"[('http://geneg.net/resource/Landis_Joshua', 1)]",http://geneg.net/resource/Landis_Joshua,Landis_Joshua
http://geneg.net/resource/Wombat’s_Hostel,"[('http://geneg.net/resource/Wombat’s_Hostels', 1)]",http://geneg.net/resource/Wombat’s_Hostels,Wombat’s_Hostels
http://geneg.net/resource/Europakorrespondent,"[('http://geneg.net/resource/Europa-Korrespondent', 1)]",http://geneg.net/resource/Europa-Korrespondent,Europa-Korrespondent
http://geneg.net/resource/Eu-Flüchtlingspakt,"[('http://geneg.net/resource/Eu-Flüchtlingspakts', 1)]",http://geneg.net/resource/Eu-Flüchtlingspakts,Eu-Flüchtlingspakts
http://geneg.net/resource/Katalonien-Konflikt,"[('http://geneg.net/resource/Katalonienkonflikt', 1)]",http://geneg.net/resource/Katalonienkonflikt,Katalonienkonflikt
http://geneg.net/resource/Brexit-Entscheidung,"[('http://geneg.net/resource/Brexitentscheidung', 1)]",http://geneg.net/resource/Brexitentscheidung,Brexitentscheidung
http://geneg.net/resource/Bundesentwicklungsministerium,"[('http://geneg.net/resource/Bundesentwicklungsministeriums', 1)]",http://geneg.net/resource/Bundesentwicklungsministeriums,Bundesentwicklungsministeriums
http://geneg.net/resource/Linke-Abgeordneten,"[('http://geneg.net/resource/Linke-Abgeordnete', 1)]",http://geneg.net/resource/Linke-Abgeordnete,Linke-Abgeordnete
http://geneg.net/resource/Iwf-Regime,"[('http://geneg.net/resource/Iwf-Regimes', 1)]",http://geneg.net/resource/Iwf-Regimes,Iwf-Regimes
http://geneg.net/resource/Walter_luebcke,"[('http://geneg.net/resource/Walter-Lubcke', 1)]",http://geneg.net/resource/Walter-Lubcke,Walter-Lubcke
http://geneg.net/resource/Putinversteher,"[('http://geneg.net/resource/Putin-Versteher', 1)]",http://geneg.net/resource/Putin-Versteher,Putin-Versteher
http://geneg.net/resource/Meine_Oma_Ist_Ne_Alte_Umweltsau,"[(""http://geneg.net/resource/Meine_Oma_Ist_'Ne_Alte_Umweltsau"", 1)]",http://geneg.net/resource/Meine_Oma_Ist_'Ne_Alte_Umweltsau,Meine_Oma_Ist_'Ne_Alte_Umweltsau
http://geneg.net/resource/Al-Sisi,"[('http://geneg.net/resource/Al_Sisi', 1)]",http://geneg.net/resource/Al_Sisi,Al_Sisi
http://geneg.net/resource/Cost_of_War-Projekt,"[('http://geneg.net/resource/Costs-of-War-Projekt', 1)]",http://geneg.net/resource/Costs-of-War-Projekt,Costs-of-War-Projekt
http://geneg.net/resource/Andreas_Frische,"[('http://geneg.net/resource/Andreas_Fritsche', 1)]",http://geneg.net/resource/Andreas_Fritsche,Andreas_Fritsche
http://geneg.net/resource/Mittelstandsunion,"[('http://geneg.net/resource/Mittelstands-Union', 1)]",http://geneg.net/resource/Mittelstands-Union,Mittelstands-Union
http://geneg.net/resource/Linke-Abgeordnete,"[('http://geneg.net/resource/Linken-Abgeordnete', 2)]",http://geneg.net/resource/Linken-Abgeordnete,Linken-Abgeordnete
http://geneg.net/resource/Deutschem_Städte,"[('http://geneg.net/resource/Deutsche_Städte', 1)]",http://geneg.net/resource/Deutsche_Städte,Deutsche_Städte
http://geneg.net/resource/Putin_Assad,"[('http://geneg.net/resource/Assad-Putin', 1)]",http://geneg.net/resource/Assad-Putin,Assad-Putin
http://geneg.net/resource/Afrika-Politik,"[('http://geneg.net/resource/Afrikapolitik', 1)]",http://geneg.net/resource/Afrikapolitik,Afrikapolitik
http://geneg.net/resource/Un-Organisation_Für_Migration,"[('http://geneg.net/resource/Uno-Organisation_Für_Migration', 1)]",http://geneg.net/resource/Uno-Organisation_Für_Migration,Uno-Organisation_Für_Migration
http://geneg.net/resource/Gergely_Gulyás,"[('http://geneg.net/resource/Gergely_Gulyas', 1)]",http://geneg.net/resource/Gergely_Gulyas,Gergely_Gulyas
http://geneg.net/resource/Al-Mishri,"[('http://geneg.net/resource/Al-Mischri', 1)]",http://geneg.net/resource/Al-Mischri,Al-Mischri
http://geneg.net/resource/Flüchtlingshilfswerk,"[('http://geneg.net/resource/Flüchtlingshilfswerks', 1)]",http://geneg.net/resource/Flüchtlingshilfswerks,Flüchtlingshilfswerks
http://geneg.net/resource/Heiko_Schrangs,"[('http://geneg.net/resource/Heiko_Schrang', 1)]",http://geneg.net/resource/Heiko_Schrang,Heiko_Schrang
http://geneg.net/resource/Pro-Israelischer,"[('http://geneg.net/resource/Pro-Israelische', 2)]",http://geneg.net/resource/Pro-Israelische,Pro-Israelische
http://geneg.net/resource/Friedrichshain_kreuzberg,"[('http://geneg.net/resource/Kreuzberg-Friedrichshain', 1)]",http://geneg.net/resource/Kreuzberg-Friedrichshain,Kreuzberg-Friedrichshain
http://geneg.net/resource/Aachenervertrag,"[('http://geneg.net/resource/Aachener_Vertrag', 1)]",http://geneg.net/resource/Aachener_Vertrag,Aachener_Vertrag
http://geneg.net/resource/Vereins_Für_Gesellschaftliche_Transformationskunde,"[('http://geneg.net/resource/Verein_Für_Gesellschaftliche_Transformationskunde', 1)]",http://geneg.net/resource/Verein_Für_Gesellschaftliche_Transformationskunde,Verein_Für_Gesellschaftliche_Transformationskunde
http://geneg.net/resource/Bundeswehruniversität,"[('http://geneg.net/resource/Bundeswehr-Universität', 1)]",http://geneg.net/resource/Bundeswehr-Universität,Bundeswehr-Universität
http://geneg.net/resource/Wikimedia_Commons,"[('http://geneg.net/resource/Wikimedia_Common', 1)]",http://geneg.net/resource/Wikimedia_Common,Wikimedia_Common
http://geneg.net/resource/Summerjam-Festivals,"[('http://geneg.net/resource/Summerjam-Festival', 1)]",http://geneg.net/resource/Summerjam-Festival,Summerjam-Festival
http://geneg.net/resource/Moskau-Korrespondent,"[('http://geneg.net/resource/Moskau-Korrespondentin', 1)]",http://geneg.net/resource/Moskau-Korrespondentin,Moskau-Korrespondentin
http://geneg.net/resource/Buttigieg,"[('http://geneg.net/resource/Buttigiegs', 1)]",http://geneg.net/resource/Buttigiegs,Buttigiegs
http://geneg.net/resource/Willy_Wimmers,"[('http://geneg.net/resource/Wimmer_Willy', 1)]",http://geneg.net/resource/Wimmer_Willy,Wimmer_Willy
http://geneg.net/resource/Eu-Ratsvorsitzenden,"[('http://geneg.net/resource/Eu-Ratsvorsitzender', 1)]",http://geneg.net/resource/Eu-Ratsvorsitzender,Eu-Ratsvorsitzender
http://geneg.net/resource/Hannes_schammann,"[('http://geneg.net/resource/Hannes_Schammann', 1)]",http://geneg.net/resource/Hannes_Schammann,Hannes_Schammann
http://geneg.net/resource/Emanuel_Macron,"[('http://geneg.net/resource/Emmanuel_macron', 1)]",http://geneg.net/resource/Emmanuel_macron,Emmanuel_macron
http://geneg.net/resource/Al-Quaida,"[('http://geneg.net/resource/Al_Quaida', 1)]",http://geneg.net/resource/Al_Quaida,Al_Quaida
http://geneg.net/resource/Yaghoobifarah,"[('http://geneg.net/resource/Yaghoobifarahs', 1)]",http://geneg.net/resource/Yaghoobifarahs,Yaghoobifarahs
http://geneg.net/resource/Neue_Deutsche_Standard,"[('http://geneg.net/resource/Neuer_Deutscher_Standard', 1)]",http://geneg.net/resource/Neuer_Deutscher_Standard,Neuer_Deutscher_Standard
http://geneg.net/resource/Cdu-Vorsitzkandidaten,"[('http://geneg.net/resource/Cdu-Vorsitzkandidat', 1)]",http://geneg.net/resource/Cdu-Vorsitzkandidat,Cdu-Vorsitzkandidat
http://geneg.net/resource/Araber-Clans,"[('http://geneg.net/resource/Araber-Clan', 1)]",http://geneg.net/resource/Araber-Clan,Araber-Clan
http://geneg.net/resource/Gates_&_Co,"[('http://geneg.net/resource/Gates&co', 1)]",http://geneg.net/resource/Gates&co,Gates&co
http://geneg.net/resource/Sabine_Menkens,"[('http://geneg.net/resource/Menkens-Sabine', 1)]",http://geneg.net/resource/Menkens-Sabine,Menkens-Sabine
http://geneg.net/resource/Neuen_Seidenstraße,"[('http://geneg.net/resource/Neue_Seidenstraße', 1)]",http://geneg.net/resource/Neue_Seidenstraße,Neue_Seidenstraße
http://geneg.net/resource/Eu-Mitgliedsländer,"[('http://geneg.net/resource/Eu-Mitgliedsländern', 1)]",http://geneg.net/resource/Eu-Mitgliedsländern,Eu-Mitgliedsländern
http://geneg.net/resource/Youtube-Format,"[('http://geneg.net/resource/Youtube-Formats', 1)]",http://geneg.net/resource/Youtube-Formats,Youtube-Formats
http://geneg.net/resource/http://dip21.bundestag.de/dip21/btd/18/068/1806866.pdf,"[('http://geneg.net/resource/https://dip21.bundestag.de/dip21/btd/18/068/1806866.pdf', 1)]",http://geneg.net/resource/https://dip21.bundestag.de/dip21/btd/18/068/1806866.pdf,https://dip21.bundestag.de/dip21/btd/18/068/1806866.pdf
http://geneg.net/resource/Afd-Spitzenkandidat,"[('http://geneg.net/resource/Afd-Spitzenkandidatin', 1)]",http://geneg.net/resource/Afd-Spitzenkandidatin,Afd-Spitzenkandidatin
http://geneg.net/resource/Nina_Thomsen,"[('http://geneg.net/resource/Thomsen_Nina', 1)]",http://geneg.net/resource/Thomsen_Nina,Thomsen_Nina
http://geneg.net/resource/Wikileaks-Gründers,"[('http://geneg.net/resource/Wikileaks-Gründer', 1)]",http://geneg.net/resource/Wikileaks-Gründer,Wikileaks-Gründer
http://geneg.net/resource/Deutschen_Philologenverbandes,"[('http://geneg.net/resource/Deutsche_Philologenverband', 1)]",http://geneg.net/resource/Deutsche_Philologenverband,Deutsche_Philologenverband
http://geneg.net/resource/Un-Migrationspakts,"[('http://geneg.net/resource/Un-Migrationspaktes', 1)]",http://geneg.net/resource/Un-Migrationspaktes,Un-Migrationspaktes
http://geneg.net/resource/Pro-Japanischer,"[('http://geneg.net/resource/Pro-Japanische', 1)]",http://geneg.net/resource/Pro-Japanische,Pro-Japanische
http://geneg.net/resource/Schwildens,"[('http://geneg.net/resource/Schwilden', 1)]",http://geneg.net/resource/Schwilden,Schwilden
http://geneg.net/resource/Werdenhttps_//Wwwaddresslibyaco/en/archives/58554,"[('http://geneg.net/resource/Werdenhttps_//Wwwaddresslibyaco/en/archives/58051', 1)]",http://geneg.net/resource/Werdenhttps_//Wwwaddresslibyaco/en/archives/58051,Werdenhttps_//Wwwaddresslibyaco/en/archives/58051
http://geneg.net/resource/Ekd-Vorsitzenden,"[('http://geneg.net/resource/Ekd-Vorsitzende', 1)]",http://geneg.net/resource/Ekd-Vorsitzende,Ekd-Vorsitzende
http://geneg.net/resource/Medea_Benjamin,"[('http://geneg.net/resource/Medea_Benjamín', 1)]",http://geneg.net/resource/Medea_Benjamín,Medea_Benjamín
http://geneg.net/resource/Costs-of-War-Projekt,"[('http://geneg.net/resource/Costs_of_War_Project', 1)]",http://geneg.net/resource/Costs_of_War_Project,Costs_of_War_Project
http://geneg.net/resource/Helsinki-Komitee,"[('http://geneg.net/resource/Helsinki-Komitees', 1)]",http://geneg.net/resource/Helsinki-Komitees,Helsinki-Komitees
http://geneg.net/resource/Werner_patzelt,"[('http://geneg.net/resource/Werner_Patzelt', 1)]",http://geneg.net/resource/Werner_Patzelt,Werner_Patzelt
http://geneg.net/resource/Nicht-Deutschen,"[('http://geneg.net/resource/Nicht-Deutsche', 1)]",http://geneg.net/resource/Nicht-Deutsche,Nicht-Deutsche
http://geneg.net/resource/European_Journalism_Center,"[('http://geneg.net/resource/European_Journalism_Centre', 1)]",http://geneg.net/resource/European_Journalism_Centre,European_Journalism_Centre
http://geneg.net/resource/Contra-Magazin,"[('http://geneg.net/resource/Contra_Magazin', 1)]",http://geneg.net/resource/Contra_Magazin,Contra_Magazin
http://geneg.net/resource/Ard-Tagesschau,"[('http://geneg.net/resource/Ard_Tagesschau', 1)]",http://geneg.net/resource/Ard_Tagesschau,Ard_Tagesschau
http://geneg.net/resource/Cdu-Vorsit,"[('http://geneg.net/resource/Cdu-Vorsitz', 1)]",http://geneg.net/resource/Cdu-Vorsitz,Cdu-Vorsitz
http://geneg.net/resource/Ghassan_Salameh,"[('http://geneg.net/resource/Ghassan_Salame', 1)]",http://geneg.net/resource/Ghassan_Salame,Ghassan_Salame
http://geneg.net/resource/Report_Aus_Dem_Innern_Der_Macht,"[('http://geneg.net/resource/Report_Aus_Dem_Inneren_Der_Macht', 1)]",http://geneg.net/resource/Report_Aus_Dem_Inneren_Der_Macht,Report_Aus_Dem_Inneren_Der_Macht
http://geneg.net/resource/Csu-Vorsitzender,"[('http://geneg.net/resource/Csu-Vorsitzende', 1)]",http://geneg.net/resource/Csu-Vorsitzende,Csu-Vorsitzende
http://geneg.net/resource/Deutschlandweite,"[('http://geneg.net/resource/Deutschlandweit', 1)]",http://geneg.net/resource/Deutschlandweit,Deutschlandweit
http://geneg.net/resource/Leopard-Panzer,"[('http://geneg.net/resource/Leopard-Panzern', 1)]",http://geneg.net/resource/Leopard-Panzern,Leopard-Panzern
http://geneg.net/resource/Övp-Abgeordnete,"[('http://geneg.net/resource/Evp-Abgeordnete', 1)]",http://geneg.net/resource/Evp-Abgeordnete,Evp-Abgeordnete
http://geneg.net/resource/Pegida-Anhängern,"[('http://geneg.net/resource/Pegida-Anhänger', 1)]",http://geneg.net/resource/Pegida-Anhänger,Pegida-Anhänger
